Territory,Restaurant ID,Order ID,Order Time,Order Status,Item Name,Customizations,Special Instructions,Item Price,Order Price,Currency
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,4e64494b-df77-445f-a67f-3d7c3a401553,2021-12-11 19:41:51 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,11.95,29.33,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,4e64494b-df77-445f-a67f-3d7c3a401553,2021-12-11 19:41:51 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,11.95,29.33,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,edadeb2d-94ca-4895-8c30-920d41a4d2fb,2021-12-07 23:55:30 +0000 UTC,completed,Chicken & Beef Gyro Platter,"Regular, No Lettuce, No Tomatoes, Chopped Green Peppers, Add Jalapenos",,11.95,44.03,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,edadeb2d-94ca-4895-8c30-920d41a4d2fb,2021-12-07 23:55:30 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,11.95,44.03,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,edadeb2d-94ca-4895-8c30-920d41a4d2fb,2021-12-07 23:55:30 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,11.95,44.03,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,b91749c4-9ad2-47dd-bc43-7d4bb59846bb,2021-12-05 05:34:54 +0000 UTC,completed,Big Mac,"Mac Sauce, Diced Onions, Shredded Lettuce, Pickle, American Cheese, Meat, Salt, Big Mac Bun",,6.29,17.05,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,b91749c4-9ad2-47dd-bc43-7d4bb59846bb,2021-12-05 05:34:54 +0000 UTC,completed,Medium French Fries,"Large French Fries, Salt",,3.79,17.05,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,b91749c4-9ad2-47dd-bc43-7d4bb59846bb,2021-12-05 05:34:54 +0000 UTC,completed,Creamy Ranch Sauce,,,0,17.05,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,b91749c4-9ad2-47dd-bc43-7d4bb59846bb,2021-12-05 05:34:54 +0000 UTC,completed,Creamy Ranch Sauce,,,0,17.05,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,b91749c4-9ad2-47dd-bc43-7d4bb59846bb,2021-12-05 05:34:54 +0000 UTC,completed,Ketchup Packet,,,0,17.05,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,b91749c4-9ad2-47dd-bc43-7d4bb59846bb,2021-12-05 05:34:54 +0000 UTC,completed,Ketchup Packet,,,0,17.05,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,b91749c4-9ad2-47dd-bc43-7d4bb59846bb,2021-12-05 05:34:54 +0000 UTC,completed,Ketchup Packet,,,0,17.05,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,b91749c4-9ad2-47dd-bc43-7d4bb59846bb,2021-12-05 05:34:54 +0000 UTC,completed,Ketchup Packet,,,0,17.05,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,b91749c4-9ad2-47dd-bc43-7d4bb59846bb,2021-12-05 05:34:54 +0000 UTC,completed,Ketchup Packet,,,0,17.05,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,b91749c4-9ad2-47dd-bc43-7d4bb59846bb,2021-12-05 05:34:54 +0000 UTC,completed,6 Piece McNuggets,Tangy Honey Mustard,,3.79,17.05,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,b5f15691-66eb-40ee-a361-30399b8ab00e,2021-12-02 05:14:04 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,11.95,29.33,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,b5f15691-66eb-40ee-a361-30399b8ab00e,2021-12-02 05:14:04 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,11.95,29.33,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,8c755f2b-e90e-4054-bbd1-0547a63c0aa5,2021-11-29 23:48:59 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,11.95,29.33,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,8c755f2b-e90e-4054-bbd1-0547a63c0aa5,2021-11-29 23:48:59 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,11.95,29.33,USD
p,21484f44-8aa2-4f47-8454-4aa8617992d1,d15baff4-7aaf-469a-beff-418ad11f7808,2021-11-23 05:08:29 +0000 UTC,completed,8 pc. Family Bucket Meal,"Standard Bucket, Original Recipe, Mashed Potatoes & Gravy, Whole Kernel Corn, Add Plates",,0,46.3,USD
p,21484f44-8aa2-4f47-8454-4aa8617992d1,d15baff4-7aaf-469a-beff-418ad11f7808,2021-11-23 05:08:29 +0000 UTC,completed,Famous Bowl,,,5.99,46.3,USD
p,21484f44-8aa2-4f47-8454-4aa8617992d1,d15baff4-7aaf-469a-beff-418ad11f7808,2021-11-23 05:08:29 +0000 UTC,completed,Mashed Potatoes & Gravy,Large Mashed Potatoes & Gravy,,0,46.3,USD
p,21484f44-8aa2-4f47-8454-4aa8617992d1,d15baff4-7aaf-469a-beff-418ad11f7808,2021-11-23 05:08:29 +0000 UTC,completed,2 Biscuits,Honey Sauce,,1.91,46.3,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,61c83993-a9fb-43a1-9005-0560c91180ae,2021-11-19 23:33:26 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,11.95,29.33,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,61c83993-a9fb-43a1-9005-0560c91180ae,2021-11-19 23:33:26 +0000 UTC,completed,Chicken & Beef Gyro Platter,"Regular, No Lettuce, No Tomatoes, Chopped Green Peppers, Add Jalapenos",,11.95,29.33,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,4042fca6-4c34-4b85-a1f8-9e63dc9a3fec,2021-11-17 22:54:42 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,11.95,18.01,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,16fc26bf-e790-4bd2-aff4-689dc5cb7d17,2021-11-16 04:57:54 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,11.95,29.33,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,16fc26bf-e790-4bd2-aff4-689dc5cb7d17,2021-11-16 04:57:54 +0000 UTC,completed,Chicken & Beef Gyro Platter,"Regular, No Lettuce, No Tomatoes, Chopped Green Peppers, Add Jalapenos",,11.95,29.33,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,5cd53ffa-ba49-464a-a75a-d1c6e4bbc808,2021-11-12 20:17:27 +0000 UTC,completed,Chicken & Beef Gyro Platter,"Regular, No Lettuce, No Tomatoes, Chopped Green Peppers, Add Jalapenos, Extra Hot Sauce",,11.95,29.9,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,5cd53ffa-ba49-464a-a75a-d1c6e4bbc808,2021-11-12 20:17:27 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,11.95,29.9,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,7a5b8888-f0bd-4372-bcc0-ada9e0fbd09f,2021-11-09 22:52:40 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,11.95,29.33,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,7a5b8888-f0bd-4372-bcc0-ada9e0fbd09f,2021-11-09 22:52:40 +0000 UTC,completed,Chicken & Beef Gyro Platter,"Regular, No Lettuce, No Tomatoes, Chopped Green Peppers, Add Jalapenos",,11.95,29.33,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0c6df298-9b7f-4a4f-a0f9-46da7615000b,2021-11-09 05:54:25 +0000 UTC,completed,Big Mac,"Mac Sauce, Diced Onions, Shredded Lettuce, Pickle, American Cheese, Meat, Salt, Big Mac Bun",,6.29,19.11,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0c6df298-9b7f-4a4f-a0f9-46da7615000b,2021-11-09 05:54:25 +0000 UTC,completed,Creamy Ranch Sauce,,,0,19.11,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0c6df298-9b7f-4a4f-a0f9-46da7615000b,2021-11-09 05:54:25 +0000 UTC,completed,Creamy Ranch Sauce,,,0,19.11,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0c6df298-9b7f-4a4f-a0f9-46da7615000b,2021-11-09 05:54:25 +0000 UTC,completed,Ketchup Packet,,,0,19.11,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0c6df298-9b7f-4a4f-a0f9-46da7615000b,2021-11-09 05:54:25 +0000 UTC,completed,Ketchup Packet,,,0,19.11,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0c6df298-9b7f-4a4f-a0f9-46da7615000b,2021-11-09 05:54:25 +0000 UTC,completed,Ketchup Packet,,,0,19.11,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0c6df298-9b7f-4a4f-a0f9-46da7615000b,2021-11-09 05:54:25 +0000 UTC,completed,Ketchup Packet,,,0,19.11,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0c6df298-9b7f-4a4f-a0f9-46da7615000b,2021-11-09 05:54:25 +0000 UTC,completed,Ketchup Packet,,,0,19.11,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0c6df298-9b7f-4a4f-a0f9-46da7615000b,2021-11-09 05:54:25 +0000 UTC,completed,Medium French Fries,"Large French Fries, Salt",,3.79,19.11,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0c6df298-9b7f-4a4f-a0f9-46da7615000b,2021-11-09 05:54:25 +0000 UTC,completed,10 Piece McNuggets,Spicy Buffalo,,5.99,19.11,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,244cc05e-4d56-43ad-828e-b12dfad01eb1,2021-11-03 02:50:52 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,11.95,29.33,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,244cc05e-4d56-43ad-828e-b12dfad01eb1,2021-11-03 02:50:52 +0000 UTC,completed,Chicken & Beef Gyro Platter,"Regular, No Lettuce, No Tomatoes, Chopped Green Peppers, Add Jalapenos",,11.95,29.33,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,444c30d8-80b3-4200-8bc1-3fd1e74fcf6e,2021-11-03 02:08:50 +0000 UTC,canceled,Chicken Platter,"Regular, No Pita, Chopped Onions",,11.95,0,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,305ac3a3-7871-4580-8149-83ecb5160651,2021-10-29 04:24:33 +0000 UTC,completed,Medium French Fries,"Salt, Large French Fries",,3.79,19.11,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,305ac3a3-7871-4580-8149-83ecb5160651,2021-10-29 04:24:33 +0000 UTC,completed,10 Piece McNuggets,"Creamy Ranch Sauce, Spicy Buffalo",,5.99,19.11,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,305ac3a3-7871-4580-8149-83ecb5160651,2021-10-29 04:24:33 +0000 UTC,completed,Big Mac,"Mac Sauce, Diced Onions, Shredded Lettuce, Pickle, American Cheese, Meat, Salt, Big Mac Bun",,6.29,19.11,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,305ac3a3-7871-4580-8149-83ecb5160651,2021-10-29 04:24:33 +0000 UTC,completed,Creamy Ranch Sauce,,,0,19.11,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,305ac3a3-7871-4580-8149-83ecb5160651,2021-10-29 04:24:33 +0000 UTC,completed,Creamy Ranch Sauce,,,0,19.11,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,305ac3a3-7871-4580-8149-83ecb5160651,2021-10-29 04:24:33 +0000 UTC,completed,Ketchup Packet,,,0,19.11,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,305ac3a3-7871-4580-8149-83ecb5160651,2021-10-29 04:24:33 +0000 UTC,completed,Ketchup Packet,,,0,19.11,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,305ac3a3-7871-4580-8149-83ecb5160651,2021-10-29 04:24:33 +0000 UTC,completed,Ketchup Packet,,,0,19.11,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,305ac3a3-7871-4580-8149-83ecb5160651,2021-10-29 04:24:33 +0000 UTC,completed,Ketchup Packet,,,0,19.11,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,305ac3a3-7871-4580-8149-83ecb5160651,2021-10-29 04:24:33 +0000 UTC,completed,Ketchup Packet,,,0,19.11,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,0d05c483-bf4f-4516-99e8-ebd3fba383d0,2021-10-17 05:07:11 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,11.95,18.01,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,d102770d-2338-46dd-a19d-199721c88e7e,2021-10-16 03:43:01 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,11.95,18.01,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,f98ca324-8283-4cd9-9c0b-d9c1efeb6c63,2021-10-12 23:38:40 +0000 UTC,completed,Chicken & Beef Gyro Platter,"Regular, No Lettuce, No Tomatoes, Chopped Green Peppers, Add Jalapenos",,11.95,27.19,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,f98ca324-8283-4cd9-9c0b-d9c1efeb6c63,2021-10-12 23:38:40 +0000 UTC,completed,Chicken Platter,"Regular, No Rice, Chopped Onions",,11.95,27.19,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,d2eafd8c-9cfa-42f0-88f3-297cf1a277f2,2021-10-10 05:28:11 +0000 UTC,completed,Chicken & Beef Gyro Platter,"Regular, No Lettuce, No Tomatoes, Chopped Green Peppers, Add Jalapenos, Extra Hot Sauce",,11.95,24.9,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,d2eafd8c-9cfa-42f0-88f3-297cf1a277f2,2021-10-10 05:28:11 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,11.95,24.9,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,18f17cbf-0c35-4d88-84f8-98624db4a356,2021-10-08 19:49:10 +0000 UTC,completed,Chicken Platter,"Regular, No Pita",,11.95,18.01,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,8ec705b2-be61-4586-9a32-a3a8eb959d55,2021-10-05 17:29:16 +0000 UTC,completed,Chicken Platter,"Regular, No Pita",,11.95,18.01,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,ce7c4ca3-2381-4207-8161-f1f5236d87e7,2021-09-30 02:55:43 +0000 UTC,completed,Ketchup Packet,,,0,18.53,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,ce7c4ca3-2381-4207-8161-f1f5236d87e7,2021-09-30 02:55:43 +0000 UTC,completed,Ketchup Packet,,,0,18.53,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,ce7c4ca3-2381-4207-8161-f1f5236d87e7,2021-09-30 02:55:43 +0000 UTC,completed,Ketchup Packet,,,0,18.53,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,ce7c4ca3-2381-4207-8161-f1f5236d87e7,2021-09-30 02:55:43 +0000 UTC,completed,Ketchup Packet,,,0,18.53,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,ce7c4ca3-2381-4207-8161-f1f5236d87e7,2021-09-30 02:55:43 +0000 UTC,completed,Ketchup Packet,,,0,18.53,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,ce7c4ca3-2381-4207-8161-f1f5236d87e7,2021-09-30 02:55:43 +0000 UTC,completed,4 Piece McNuggets,Tangy Honey Mustard,,2.59,18.53,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,ce7c4ca3-2381-4207-8161-f1f5236d87e7,2021-09-30 02:55:43 +0000 UTC,completed,Creamy Ranch Sauce,,,0,18.53,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,ce7c4ca3-2381-4207-8161-f1f5236d87e7,2021-09-30 02:55:43 +0000 UTC,completed,Creamy Ranch Sauce,,,0,18.53,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,ce7c4ca3-2381-4207-8161-f1f5236d87e7,2021-09-30 02:55:43 +0000 UTC,completed,Big Mac,"Mac Sauce, Diced Onions, Shredded Lettuce, Pickle, American Cheese, Meat, Salt, Big Mac Bun",,6.29,18.53,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,ce7c4ca3-2381-4207-8161-f1f5236d87e7,2021-09-30 02:55:43 +0000 UTC,completed,Medium French Fries,"Medium French Fries, Salt",,3.79,18.53,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,ce7c4ca3-2381-4207-8161-f1f5236d87e7,2021-09-30 02:55:43 +0000 UTC,completed,Plain Sundae,,,3.29,18.53,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,16278303-2150-4f92-8148-f931ffb5a443,2021-09-28 21:56:13 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,11.95,29.9,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,16278303-2150-4f92-8148-f931ffb5a443,2021-09-28 21:56:13 +0000 UTC,completed,Chicken & Beef Gyro Platter,"Regular, No Lettuce, No Rice, No Tomatoes, Chopped Green Peppers, Add Jalapenos, Extra Hot Sauce",,11.95,29.9,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,0fe98b3a-0dc2-46a1-82be-b0b008433917,2021-09-27 20:13:34 +0000 UTC,completed,Chicken Platter,"Regular, No Pita",,11.95,17.01,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,c6cc3bf2-cc93-482b-b4d9-e89860cc8f55,2021-08-12 03:53:02 +0000 UTC,completed,Chicken Platter,"Regular, No Pita",,10.95,17.02,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,03d4c8db-aebf-4b7c-9484-d644fb2d2fbf,2021-08-10 23:12:16 +0000 UTC,completed,Chicken & Beef Gyro Platter,"Regular, No Lettuce, No Tomatoes, No Rice, No Pita, Extra Protein (Chicken & Gyro), Chopped Green Peppers, Add Jalapenos, Extra Hot Sauce",,10.95,32.5,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,03d4c8db-aebf-4b7c-9484-d644fb2d2fbf,2021-08-10 23:12:16 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,32.5,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,2c1a159f-de2e-43e0-9f2a-53a061baa3a5,2021-07-30 23:13:38 +0000 UTC,completed,Chicken Platter,"Regular, No Pita",,10.95,17.02,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0114c177-f47b-4e26-ae7d-f96671b045fb,2021-07-26 04:10:39 +0000 UTC,completed,4 Piece McNuggets,Tangy BBQ Dipping Sauce,,2.29,19.62,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0114c177-f47b-4e26-ae7d-f96671b045fb,2021-07-26 04:10:39 +0000 UTC,completed,Big Mac,"Mac Sauce, Diced Onions, Shredded Lettuce, Pickle, American Cheese, Meat, Salt, Big Mac Bun",,5.99,19.62,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0114c177-f47b-4e26-ae7d-f96671b045fb,2021-07-26 04:10:39 +0000 UTC,completed,Creamy Ranch Sauce,,,0,19.62,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0114c177-f47b-4e26-ae7d-f96671b045fb,2021-07-26 04:10:39 +0000 UTC,completed,Creamy Ranch Sauce,,,0,19.62,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0114c177-f47b-4e26-ae7d-f96671b045fb,2021-07-26 04:10:39 +0000 UTC,completed,Medium French Fries,"Salt, Large French Fries",,3.49,19.62,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0114c177-f47b-4e26-ae7d-f96671b045fb,2021-07-26 04:10:39 +0000 UTC,completed,Regular Oreo McFlurry,"Oreo Topping, Snack Oreo® McFlurry",,3.74,19.62,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0114c177-f47b-4e26-ae7d-f96671b045fb,2021-07-26 04:10:39 +0000 UTC,completed,Ketchup Packet,,,0,19.62,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0114c177-f47b-4e26-ae7d-f96671b045fb,2021-07-26 04:10:39 +0000 UTC,completed,Ketchup Packet,,,0,19.62,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0114c177-f47b-4e26-ae7d-f96671b045fb,2021-07-26 04:10:39 +0000 UTC,completed,Ketchup Packet,,,0,19.62,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0114c177-f47b-4e26-ae7d-f96671b045fb,2021-07-26 04:10:39 +0000 UTC,completed,Ketchup Packet,,,0,19.62,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,0114c177-f47b-4e26-ae7d-f96671b045fb,2021-07-26 04:10:39 +0000 UTC,completed,Ketchup Packet,,,0,19.62,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,354cbe60-20f4-4a46-8cf8-c12ca8fa2a23,2021-07-25 05:05:21 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,30.32,USD
