Territory,Restaurant ID,Order ID,Order Time,Order Status,Item Name,Customizations,Special Instructions,Item Price,Order Price,Currency
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,354cbe60-20f4-4a46-8cf8-c12ca8fa2a23,2021-07-25 05:05:21 +0000 UTC,completed,Hot Sauce Packet To-Go,,,0.5,30.32,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,354cbe60-20f4-4a46-8cf8-c12ca8fa2a23,2021-07-25 05:05:21 +0000 UTC,completed,Chicken & Beef Gyro Platter,"Regular, No Tomatoes, No Lettuce, Chopped Green Peppers, Add Jalapenos",,10.95,30.32,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,354cbe60-20f4-4a46-8cf8-c12ca8fa2a23,2021-07-25 05:05:21 +0000 UTC,completed,White Sauce Packet To-Go,,,0.95,30.32,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,ca1f7b57-2da3-4222-93cd-82b98274bbf2,2021-07-23 21:44:47 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,17.02,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,e5044cdb-5ed9-4c6f-8944-150074ba40a0,2021-07-18 05:11:57 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,17.02,USD
p,9b854f6d-ca1b-4727-bd42-3c8ba57be746,81f157c1-a566-48e9-afdb-ff0fa27787ff,2021-07-18 00:58:17 +0000 UTC,completed,Classic Grilled Cheese & Creamy Tomato Soup,"Half Classic Grilled Cheese Sandwich (430 Cal.), Creamy Tomato Soup (230 Cal.), French Baguette (180 Cal.)",,6.79,27.53,USD
p,9b854f6d-ca1b-4727-bd42-3c8ba57be746,81f157c1-a566-48e9-afdb-ff0fa27787ff,2021-07-18 00:58:17 +0000 UTC,completed,Napa Almond Chicken Salad Sandwich,"Chips (150 Cal.), Whole",,6.59,27.53,USD
p,9b854f6d-ca1b-4727-bd42-3c8ba57be746,81f157c1-a566-48e9-afdb-ff0fa27787ff,2021-07-18 00:58:17 +0000 UTC,completed,Summer Corn Chowder - Group,"French Baguette (180 Cal.), Bowl",,6.09,27.53,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,52c98a40-d206-4939-b039-a95d6187bf05,2021-07-16 04:00:51 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,16.93,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,c948b2ff-ccb3-4de4-aad5-8174f1ae5d51,2021-07-14 23:15:43 +0000 UTC,completed,Chicken & Beef Gyro Platter,"Regular, No Tomatoes, No Lettuce, Chopped Green Peppers, Add Jalapenos",,10.95,30.48,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,c948b2ff-ccb3-4de4-aad5-8174f1ae5d51,2021-07-14 23:15:43 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,30.48,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,c948b2ff-ccb3-4de4-aad5-8174f1ae5d51,2021-07-14 23:15:43 +0000 UTC,completed,Hot Sauce Packet To-Go,,,0.5,30.48,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,c948b2ff-ccb3-4de4-aad5-8174f1ae5d51,2021-07-14 23:15:43 +0000 UTC,completed,White Sauce Packet To-Go,,,0.95,30.48,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,f86f0341-4cf0-4393-92d6-25fe1cb4593d,2021-07-11 04:14:47 +0000 UTC,completed,Regular Oreo McFlurry,"Oreo Topping, Regular Oreo McFlurry",,3.74,18.89,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,f86f0341-4cf0-4393-92d6-25fe1cb4593d,2021-07-11 04:14:47 +0000 UTC,completed,Creamy Ranch Sauce,,,0,18.89,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,f86f0341-4cf0-4393-92d6-25fe1cb4593d,2021-07-11 04:14:47 +0000 UTC,completed,Creamy Ranch Sauce,,,0,18.89,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,f86f0341-4cf0-4393-92d6-25fe1cb4593d,2021-07-11 04:14:47 +0000 UTC,completed,Medium French Fries,"Salt, Large French Fries",,3.49,18.89,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,f86f0341-4cf0-4393-92d6-25fe1cb4593d,2021-07-11 04:14:47 +0000 UTC,completed,Big Mac,"Mac Sauce, Diced Onions, Shredded Lettuce, Pickle, American Cheese, Meat, Salt, Big Mac Bun",,5.99,18.89,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,f86f0341-4cf0-4393-92d6-25fe1cb4593d,2021-07-11 04:14:47 +0000 UTC,completed,Apple Pie,,,1.69,18.89,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,f86f0341-4cf0-4393-92d6-25fe1cb4593d,2021-07-11 04:14:47 +0000 UTC,completed,Ketchup Packet,,,0,18.89,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,f86f0341-4cf0-4393-92d6-25fe1cb4593d,2021-07-11 04:14:47 +0000 UTC,completed,Ketchup Packet,,,0,18.89,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,f86f0341-4cf0-4393-92d6-25fe1cb4593d,2021-07-11 04:14:47 +0000 UTC,completed,Ketchup Packet,,,0,18.89,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,f86f0341-4cf0-4393-92d6-25fe1cb4593d,2021-07-11 04:14:47 +0000 UTC,completed,Ketchup Packet,,,0,18.89,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,f86f0341-4cf0-4393-92d6-25fe1cb4593d,2021-07-11 04:14:47 +0000 UTC,completed,Ketchup Packet,,,0,18.89,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,bdc6395c-b23d-450c-8624-5dbeef5536cd,2021-07-09 23:20:54 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,28.73,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,bdc6395c-b23d-450c-8624-5dbeef5536cd,2021-07-09 23:20:54 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,28.73,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,3b5a09ef-80ba-492f-a0d7-48014c0b1283,2021-07-06 18:24:36 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,15.93,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,51908382-5f4d-4e24-88e2-4c252a7ec990,2021-07-01 23:04:46 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,15.93,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,18e68c1d-d879-4a37-af2e-6a643c1c314b,2021-06-30 23:38:05 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,15.93,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,1effa7ea-f1fe-4720-be9d-e6aa1012ff90,2021-06-18 22:42:44 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,15.93,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,5d193f49-c16a-48fc-a5c6-749525ace830,2021-06-17 23:24:26 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,15.93,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,bdf560ef-778e-4a98-8db3-f9eec806d804,2021-06-11 03:19:15 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,27.73,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,bdf560ef-778e-4a98-8db3-f9eec806d804,2021-06-11 03:19:15 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,27.73,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,5a50135c-cc91-4326-a049-11d8355139b3,2021-06-08 20:51:42 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,15.93,USD
p,9b854f6d-ca1b-4727-bd42-3c8ba57be746,40bd7868-8897-47d5-a4eb-d9c3138f3ad0,2021-06-07 23:09:20 +0000 UTC,completed,NEW Homestyle Chicken Noodle Soup,"Bowl, French Baguette (180 Cal.)",,6.09,33.61,USD
p,9b854f6d-ca1b-4727-bd42-3c8ba57be746,40bd7868-8897-47d5-a4eb-d9c3138f3ad0,2021-06-07 23:09:20 +0000 UTC,completed,Creamy Tomato Soup,"French Baguette (180 Cal.), Bowl",,6.09,33.61,USD
p,9b854f6d-ca1b-4727-bd42-3c8ba57be746,40bd7868-8897-47d5-a4eb-d9c3138f3ad0,2021-06-07 23:09:20 +0000 UTC,completed,Broccoli Cheddar Soup,"French Baguette (180 Cal.), Bowl",,6.09,33.61,USD
p,9b854f6d-ca1b-4727-bd42-3c8ba57be746,40bd7868-8897-47d5-a4eb-d9c3138f3ad0,2021-06-07 23:09:20 +0000 UTC,completed,Broccoli Cheddar Soup,"French Baguette (180 Cal.), Bowl",,6.09,33.61,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,551faeed-463d-41c5-a147-7fc84ba9b3f4,2021-06-02 03:24:00 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,15.93,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,14a8a964-87fa-477b-baec-725976cf7cc1,2021-05-27 03:42:25 +0000 UTC,completed,Combo (Chicken and Gyro) Platter,"Regular, No Lettuce, No Tomatoes, Chopped Green Peppers, Jalapenos",,10.95,27.73,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,14a8a964-87fa-477b-baec-725976cf7cc1,2021-05-27 03:42:25 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,27.73,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,d3068615-3111-42e6-afdb-54c94c551202,2021-05-18 20:22:26 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,15.93,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,c0378120-9c7e-441d-9452-6e9d341fb9e7,2021-05-16 20:33:52 +0000 UTC,completed,White Sauce Packet,,,0.95,18.71,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,c0378120-9c7e-441d-9452-6e9d341fb9e7,2021-05-16 20:33:52 +0000 UTC,completed,French Fries,,,3.49,18.71,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,c0378120-9c7e-441d-9452-6e9d341fb9e7,2021-05-16 20:33:52 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,18.71,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,ce152aa4-ab48-4e9d-b670-52998320039c,2021-05-15 04:55:09 +0000 UTC,completed,Big Mac,"Mac Sauce, Diced Onions, Shredded Lettuce, Pickle, American Cheese, Meat, Salt, Big Mac Bun",,6.19,19.92,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,ce152aa4-ab48-4e9d-b670-52998320039c,2021-05-15 04:55:09 +0000 UTC,completed,Plain Sundae,,,2.99,19.92,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,ce152aa4-ab48-4e9d-b670-52998320039c,2021-05-15 04:55:09 +0000 UTC,completed,Ketchup Packet,,,0,19.92,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,ce152aa4-ab48-4e9d-b670-52998320039c,2021-05-15 04:55:09 +0000 UTC,completed,Ketchup Packet,,,0,19.92,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,ce152aa4-ab48-4e9d-b670-52998320039c,2021-05-15 04:55:09 +0000 UTC,completed,Ketchup Packet,,,0,19.92,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,ce152aa4-ab48-4e9d-b670-52998320039c,2021-05-15 04:55:09 +0000 UTC,completed,Ketchup Packet,,,0,19.92,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,ce152aa4-ab48-4e9d-b670-52998320039c,2021-05-15 04:55:09 +0000 UTC,completed,Ketchup Packet,,,0,19.92,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,ce152aa4-ab48-4e9d-b670-52998320039c,2021-05-15 04:55:09 +0000 UTC,completed,6 Piece McNuggets,Creamy Ranch Sauce,,3.09,19.92,USD
p,49f41eda-a91c-41f9-a5f5-83ee911ca0af,ce152aa4-ab48-4e9d-b670-52998320039c,2021-05-15 04:55:09 +0000 UTC,completed,Medium French Fries,"Salt, Large French Fries",,3.49,19.92,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,dd8a2746-f590-49bb-bbd6-70050274fbef,2021-05-09 05:28:56 +0000 UTC,completed,Combo (Chicken and Gyro) Platter,"Regular, No Lettuce, No Tomatoes, Chopped Green Peppers, Jalapenos",,10.95,28.93,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,dd8a2746-f590-49bb-bbd6-70050274fbef,2021-05-09 05:28:56 +0000 UTC,completed,Hot Sauce Packet,,,0.5,28.93,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,dd8a2746-f590-49bb-bbd6-70050274fbef,2021-05-09 05:28:56 +0000 UTC,completed,Hot Sauce Packet,,,0.5,28.93,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,dd8a2746-f590-49bb-bbd6-70050274fbef,2021-05-09 05:28:56 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,28.93,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,9164d002-0915-45cf-aae4-006546044f3f,2021-05-07 19:02:00 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,15.93,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,3c5e7db0-b269-40d9-82d0-68318b39bef5,2021-05-06 22:11:00 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,15.93,USD
p,16733a07-5ec1-4f5c-8e10-bf8956ca1b5b,7d83261e-2b90-4847-8b97-a72e1ff9cc24,2021-05-03 04:19:12 +0000 UTC,completed,Big Mac,"Mac Sauce, Diced Onions, Shredded Lettuce, Pickle, American Cheese, Meat, Salt, Big Mac Bun",,5.89,24.53,USD
p,16733a07-5ec1-4f5c-8e10-bf8956ca1b5b,7d83261e-2b90-4847-8b97-a72e1ff9cc24,2021-05-03 04:19:12 +0000 UTC,completed,Medium French Fries,"Salt, Large French Fries",,2.99,24.53,USD
p,16733a07-5ec1-4f5c-8e10-bf8956ca1b5b,7d83261e-2b90-4847-8b97-a72e1ff9cc24,2021-05-03 04:19:12 +0000 UTC,completed,Medium French Fries,"Salt, Large French Fries",,2.99,24.53,USD
p,16733a07-5ec1-4f5c-8e10-bf8956ca1b5b,7d83261e-2b90-4847-8b97-a72e1ff9cc24,2021-05-03 04:19:12 +0000 UTC,completed,10 Piece McNuggets,"Creamy Ranch Sauce, Spicy Buffalo",,6.19,24.53,USD
p,16733a07-5ec1-4f5c-8e10-bf8956ca1b5b,7d83261e-2b90-4847-8b97-a72e1ff9cc24,2021-05-03 04:19:12 +0000 UTC,completed,Ketchup Packet,,,0,24.53,USD
p,16733a07-5ec1-4f5c-8e10-bf8956ca1b5b,7d83261e-2b90-4847-8b97-a72e1ff9cc24,2021-05-03 04:19:12 +0000 UTC,completed,Ketchup Packet,,,0,24.53,USD
p,16733a07-5ec1-4f5c-8e10-bf8956ca1b5b,7d83261e-2b90-4847-8b97-a72e1ff9cc24,2021-05-03 04:19:12 +0000 UTC,completed,Ketchup Packet,,,0,24.53,USD
p,16733a07-5ec1-4f5c-8e10-bf8956ca1b5b,7d83261e-2b90-4847-8b97-a72e1ff9cc24,2021-05-03 04:19:12 +0000 UTC,completed,Ketchup Packet,,,0,24.53,USD
p,16733a07-5ec1-4f5c-8e10-bf8956ca1b5b,7d83261e-2b90-4847-8b97-a72e1ff9cc24,2021-05-03 04:19:12 +0000 UTC,completed,Ketchup Packet,,,0,24.53,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,217e6e68-e827-4a87-95dd-94a9e8fa7f81,2021-04-29 22:03:53 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,27.73,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,217e6e68-e827-4a87-95dd-94a9e8fa7f81,2021-04-29 22:03:53 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,27.73,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,040e58ed-d4da-46fa-a36e-161ffbf1e813,2021-04-23 00:21:47 +0000 UTC,completed,Combo (Chicken and Gyro) Platter,"Regular, No Lettuce, No Tomatoes, Chopped Green Peppers, Jalapenos",,10.95,44.12,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,040e58ed-d4da-46fa-a36e-161ffbf1e813,2021-04-23 00:21:47 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,44.12,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,040e58ed-d4da-46fa-a36e-161ffbf1e813,2021-04-23 00:21:47 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,44.12,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,040e58ed-d4da-46fa-a36e-161ffbf1e813,2021-04-23 00:21:47 +0000 UTC,completed,French Fries,,,3.49,44.12,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,5b24cbef-c26a-4de7-bc4e-227f4f7021b7,2021-04-16 21:19:34 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,15.93,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,57f1923b-c3e1-4251-9c00-3402fe4101b8,2021-04-15 02:59:44 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,15.93,USD
p,8faa2ff1-b9ac-481e-a646-c67190539b26,0539fa43-0656-45be-bb80-ee0d6a7246ab,2021-04-11 08:28:45 +0000 UTC,completed,Ketchup Packet,,,0,19.65,USD
p,8faa2ff1-b9ac-481e-a646-c67190539b26,0539fa43-0656-45be-bb80-ee0d6a7246ab,2021-04-11 08:28:45 +0000 UTC,completed,Ketchup Packet,,,0,19.65,USD
p,8faa2ff1-b9ac-481e-a646-c67190539b26,0539fa43-0656-45be-bb80-ee0d6a7246ab,2021-04-11 08:28:45 +0000 UTC,completed,Ketchup Packet,,,0,19.65,USD
p,8faa2ff1-b9ac-481e-a646-c67190539b26,0539fa43-0656-45be-bb80-ee0d6a7246ab,2021-04-11 08:28:45 +0000 UTC,completed,Ketchup Packet,,,0,19.65,USD
p,8faa2ff1-b9ac-481e-a646-c67190539b26,0539fa43-0656-45be-bb80-ee0d6a7246ab,2021-04-11 08:28:45 +0000 UTC,completed,Ketchup Packet,,,0,19.65,USD
p,8faa2ff1-b9ac-481e-a646-c67190539b26,0539fa43-0656-45be-bb80-ee0d6a7246ab,2021-04-11 08:28:45 +0000 UTC,completed,Spicy Buffalo,,,0,19.65,USD
p,8faa2ff1-b9ac-481e-a646-c67190539b26,0539fa43-0656-45be-bb80-ee0d6a7246ab,2021-04-11 08:28:45 +0000 UTC,completed,Spicy Buffalo,,,0,19.65,USD
p,8faa2ff1-b9ac-481e-a646-c67190539b26,0539fa43-0656-45be-bb80-ee0d6a7246ab,2021-04-11 08:28:45 +0000 UTC,completed,Medium French Fries,"Salt, Large French Fries",,3.19,19.65,USD
p,8faa2ff1-b9ac-481e-a646-c67190539b26,0539fa43-0656-45be-bb80-ee0d6a7246ab,2021-04-11 08:28:45 +0000 UTC,completed,Medium French Fries,"Salt, Large French Fries",,3.19,19.65,USD
p,8faa2ff1-b9ac-481e-a646-c67190539b26,0539fa43-0656-45be-bb80-ee0d6a7246ab,2021-04-11 08:28:45 +0000 UTC,completed,20 Piece McNuggets,"Creamy Ranch Sauce, Spicy Buffalo",,6.49,19.65,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,ce285b5e-1c8a-432f-8556-e37a410fc7f5,2021-04-10 02:19:05 +0000 UTC,completed,French Fries,,,3.49,17.44,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,ce285b5e-1c8a-432f-8556-e37a410fc7f5,2021-04-10 02:19:05 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,17.44,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,238e4007-fabb-4cd7-94f8-3419ff754b0d,2021-04-07 22:00:12 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,17.44,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,238e4007-fabb-4cd7-94f8-3419ff754b0d,2021-04-07 22:00:12 +0000 UTC,completed,French Fries,,,3.49,17.44,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,7dcf8197-9965-4212-961d-346f26eabaa6,2021-04-02 23:48:06 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,17.44,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,7dcf8197-9965-4212-961d-346f26eabaa6,2021-04-02 23:48:06 +0000 UTC,completed,French Fries,,,3.49,17.44,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,1900eab1-6494-41a3-9fc3-989886465d7a,2021-03-26 23:27:33 +0000 UTC,completed,French Fries,,,3.49,17.89,USD
p,2b6d087a-470a-4ec9-8329-b0cdffbc1b3a,1900eab1-6494-41a3-9fc3-989886465d7a,2021-03-26 23:27:33 +0000 UTC,completed,Chicken Platter,"Regular, No Pita, Chopped Onions",,10.95,17.89,USD
